data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8363262,840,USA603,603,"21 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"ABC7 (Washington D.C.)",Subnational,"On 21 June 2020, over 400 fathers with their children participated in the 'March of Dads' in Washington DC (District of Columbia), against racial injustice and to honor the fathers taken from their families by racism and violence. [size=over 400]",0,1625004357,USA
8478881,840,USA953,953,"20 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Fox5 (Washington D.C.)",Subnational,"On 20 June 2020, local Black activists held a 'wake-up' call in front of the home of a DC Council member who demonstrators said has been silent despite calls to defund the police in Washington DC (District of Columbia). The march included paper gravestones with names of unarmed Black people killed by DC police. [size=no report]",0,1631060773,USA
7703632,840,USA1225,1225,"19 June 2020",2020,1,Riots,"Violent demonstration","Rioters (United States)","BLM: Black Lives Matter",5,,,0,50,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Lancaster Online",National,"On 19 June 2020, people staged a march to mark Juneteenth in Washington DC (District of Columbia). Crowds called for police reform and marched in support of the Black Lives Matter movement in the wake of the death of George Floyd and Breonna Taylor. Demonstrators toppled the Confederate General Statue and set it on fire. [size=no report] [statue]",0,1614027970,USA
7717403,840,USA1794,1794,"19 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WTOP Radio",Subnational,"On 19 June 2020, a caravan of cars staged a march in downtown Washington DC (District of Columbia) near the border with Maryland honoring Juneteenth and showing ''appreciation to the men and fathers in the community''. [size=no report]",0,1614124493,USA
7698984,840,USA613,613,"17 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,AFSCME,Other,"On 17 June 2020, more than thousands of union members held a car caravan to Washington DC (District of Columbia) to demand action from the elected leaders concerning: the coronavirus, the economic situation and the structural racism in the wake of George Floyd and all the national protests. [size=more than thousands]",0,1614027957,USA
7717009,840,USA17821,17821,"13 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Pro-Police Group (United States); Back the Blue",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Post; Crowd Counting Consortium",Other-Subnational,"On 13 June 2020, about two dozen people held a Back the Blue rally in Washington DC (District of Columbia) in support of law enforcement. [size=about two dozen]",0,1614124492,USA
7717364,840,USA9981,9981,"13 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; NJNP: No Justice No Pride; LGBT (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Post",Subnational,"On 13 June 2020, hundreds of people staged a protest in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. On this day, members of No Justice No Peace, a LGBTQ+ organization, staged a protest in front of the home of the mayor in Washington DC (District of Columbia), demanding the mayor defund the police. [size=hundreds]",0,1614124493,USA
7614430,840,USA20923,20923,"12 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Twitter","Other-New media","On 12 June 2020, people protested in Washington DC (District of Columbia) to call for affordable housing and in support of the Black Lives Matter movement. [size=no report]",0,1612546514,USA
8373628,840,USA9714,9714,"11 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Health Workers (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; 5 On Your Side",Other-National,"On 11 June 2020, an unspecified number of nurses and other healthcare workers staged a protest in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0,1625605053,USA
8373321,840,USA11682,11682,"10 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Washington Post",Other-Subnational,"On 10 June 2020, people protested in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0,1625605052,USA
7717388,840,USA10438,10438,"08 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Evangelical Christian Group (United States); Lawyers (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Times",Subnational,"On 8 June 2020, people staged a protest in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. On the same day, hundreds of evangelical Christians and pastors marched, sang and prayed in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Also, an unspecified number of people marched in a protest organized by local public defender legal groups in Washington DC in support of the Black Lives Matter movement. [size=hundreds]",0,1614124493,USA
8373625,840,USA9061,9061,"07 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Evangelical Christian Group (United States); GOP: Republican Party",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; CNN",Other-National,"On 7 June 2020, between 1000 and 1500 people, most of whom belonged to evangelical groups, staged a protest in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality. Republican Senator Mitt Romney took part in the march. [size=1000-1500]",0,1625605053,USA
8374143,840,USA8114,8114,"06 June 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","BLM: Black Lives Matter",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WTRF7,National,"On 6 June 2020, between 100000 to 200000 people staged a protest in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. 1 person was arrested. [size=between 100000 to 200000]",0,1625605055,USA
7717155,840,USA7730,7730,"05 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WAMU88.5; Connecticut Post",Subnational-National,"On 5 June 2020, hundreds of people staged a march in Washington DC (District of Columbia) in support of the Black Lives Matter movement and to protest police brutality and the death of George Floyd. [size=hundreds]",0,1614124493,USA
7699311,840,USA7330,7330,"04 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Atlanta Journal Constitution",National,"On 4 June 2020, an unreported number of people supporting Black Lives Matter protested in Washington DC (District of Columbia) against the death of George Floyd at the hand of police. [size=no report]",0,1614027958,USA
8373607,840,USA6413,6413,"02 June 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","BLM: Black Lives Matter; Civilians (United States); Journalists (United States)",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"AP; US Press Freedom Tracker",Other-International,"On 2 June 2020, about 2,000 protesters gathered in Washington DC (District of Columbia) as part of a demonstration in support of Black Lives Matter and in opposition to police brutality and the killing of George Floyd. Police used tear gas and pellets to disperse the crowd. One journalist was struck by a rubber bullet, and another journalist was targeted with tear gas. [size=about 2,000]",0,1625605053,USA
8478608,840,USA5941,5941,"01 June 2020",2020,1,Protests,"Excessive force against protesters","Protesters (United States)","BLM: Black Lives Matter; Civilians (Australia); Journalists (Australia)",6,"Police Forces of the United States (2017-2021)","Police Forces of the United States (2017-2021) Federal Bureau of Investigation; Police Forces of the United States (2017-2021) Drug Enforcement Administration; Police Forces of the United States (2017-2021) Bureau of Alcohol, Tobacco, Firearms and Explosives; Police Forces of the United States (2017-2021) Marshals Service; Police Forces of the United States (2017-2021) National Park Service; Military Forces of the United States (2017-2021) National Guard",1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"ProPublica; US Press Freedom Tracker; Amnesty International; Washington Post; AP",Other-Subnational,"On 1 June 2020, people held a march in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Metro Police, assisted by the FBI, ATF, DEA, NPS, Marshals, and National Guard, gave 3 orders to disperse. When the crowd did not oblige, the National Guard Forces used smoke canisters and pepper balls to drive demonstrators back from Lafayette Square as President Trump walked through the park to have a photo taken at St. John's Church. Police arrested 300 people. A police officer used a shield and then his hand to hit 2 Australian journalists before also using smoke canisters, stinger balls and pepper balls against them. A man who was backing up in a line was hit with a shield in the side of the head and started bleeding. A report released by the ACLU in March 2021 notes that police did not allow demonstrators to return home, instead kettling them and conducting mass arrests for curfew violations using 'excessive force.' All 300 arrested were cited for curfew violations. [size=no report]",0,1631060768,USA
7703635,840,USA4931,4931,"30 May 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Cancel the Rents Movement",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Liberation News",Other,"On 30 May 2020, people in approximately 80 cars held a car protest for 'Cancel the Rents' in Washington DC (District of Columbia) and in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The protest was also part of the National day of coordinated action movement to cancel rents and mortgages for tenants, homeowners and small businesses amid the coronavirus pandemic. [size=approximately 80]",0,1614027970,USA
7612249,840,USA18737,18737,"20 May 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Newsweek; ABC36",National,"On 20 May 2020, dozens of protesters gathered in Washington DC (District of Columbia) for an Amyotrophic lateral sclerosis (ALS) rally, demanding the Food & Drug Administration (FDA) to approve drugs for the disease with the same pace as it did for the coronavirus. Protesters placed body bags near the White House. [size=dozens]",0,1612546510,USA
7612216,840,USA18704,18704,"19 May 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Trucker; Insider (United States)",Other-National,"On 19 May 2020, truckers protested in Washington DC (District of Columbia) after 19 days of demonstrations to demand for better working conditions including broke transparency, government regulation in the percentage of load revenue and for better payment. [size=no report]",0,1612546510,USA
7717029,840,USA19407,19407,"15 May 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WUSA9; Crowd Counting Consortium",Other-Subnational,"On 15 May 2020, truckers protested in Washington DC (District of Columbia) to call for better shipping rates so that they can stay in business during the coronavirus pandemic and for better pay and working conditions. [size=no report]",0,1614124492,USA
7612913,840,USA19405,19405,"14 May 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Sacramento Bee",Other-National,"On 14 May 2020, truckers protested in Washington DC (District of Columbia) to call for better shipping rates so that they can stay in business during the coronavirus pandemic and for better pay and working conditions. [size=no report]",0,1612546511,USA
7612038,840,USA18526,18526,"13 May 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Beaver County Times; Fox Carolina; WFMZ-TV; WAVY TV10; Fox45 (Baltimore)",National,"On 13 May 2020, more than 410 busses from hundreds of companies covering 47 states gathered in Washington DC (District of Columbia) to pressure for more support due to the financial crisis they faced during the coronavirus pandemic. They claimed they were directly affected by the pandemic and asked for more attention to the industry and federal aid. [size=thousands]",0,1612546510,USA
7612019,840,USA18507,18507,"12 May 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,CIR/SEIU,Other,"On 12 May 2020, workers of the Reagan National Airport protested in Washington DC (District of Columbia) to demand more protection while working during the coronavirus pandemic, including appropriate Personal Protection Equipment (PPE) and training. The protest specifically address the needs of cleaners, security officers and contracted airport service employees. [size=no report]",0,1612546510,USA
7717012,840,USA18216,18216,"01 May 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WTOP Radio; Dakota News Now",Subnational-National,"On 1 May 2020, about 70 truck drivers rallied in Washington DC (District of Columbia) to demand, directly to the President of the United States, for safer rights during their work activities. Demands included appropriate Personal Protection Equipment (PPE), coronavirus tests and decent places to stop during on the roads. Some truckers demanded better shipping rates. [size=about 70]",0,1614124492,USA
7717417,840,USA20702,20702,"22 April 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","Prisoners (United States)",6,"Police Forces of the United States (2017-2021) Prison Guards",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WUSA9,Subnational,"On 22 April 2020, inmates protested inside a jail in Washington DC (District of Columbia) against their conditions in the prison. They claimed to have been denied to shower, to make phone calls to family and attorneys, and were kept in unsafe conditions during the coronavirus pandemic. Inmates refused to obey orders and shouted from inside their cells. Guards pepper sprayed two of them during the demonstration. [size=no report]",0,1614124493,USA
7613939,840,USA20431,20431,"09 April 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Health Workers (United States); SEIU: Service Employees International Union; Labour Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,SEIU,Other,"On 9 April 2020, unionized health workers of 1199 SEIU United Healthcare Workers East demonstrated around Washington DC (District of Columbia) to demand for Personal Protective Equipment (PPE) from the federal government, on the #GetMePPE day. [size=no report]",0,1612546513,USA
8265381,840,USA20413,20413,"08 April 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WAMU88.5,Subnational,"On 8 April 2020, protesters demonstrated in a caravan in Washington DC (District of Columbia) demanding the release of the DC's incarcerated inmates in jails during the coronavirus pandemic, concerned with their health conditions in the facilities. [size=no report]",0,1624483200,USA
7614922,840,USA21415,21415,"04 March 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); UFCW: United Food and Commercial Workers",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; UFCW","Other-New media","On 4 March 2020, members of the DC Jobs with Justice, a coalition of labor organizations, gathered in Washington DC (District of Columbia) to show their support for the local United Food and Commercial Workers Union (UFCW Local 400) in case they decided to strike in the following day. [size=no report]",0,1612546515,USA
7616320,840,USA22831,22831,"27 February 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Students (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Count Love; Daily Californian; Crowd Counting Consortium",Other-National,"On 27 February 2020, students from UC Washington Center interrupted the #SpeechMatters conference in Washington DC (District of Columbia) protesting for the cost of living adjustment (COLA). The interference disturbed and shorted the conference, which had its last activity of the day canceled. [size=no report]",0,1612546517,USA
7717072,840,USA23080,23080,"26 February 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); UFCW: United Food and Commercial Workers",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; WTOP Radio","New media-Subnational","On 26 February 2020, UFCW 400 members picketed outside a Safeway store in Washington DC (District of Columbia) demanding decent contracts with the company. [size=no report]",0,1614124493,USA
7717192,840,USA22796,22796,"25 February 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"ABC7 (Washington D.C.)",Subnational,"On 25 February 2020, dozens of DC residents protested in Washington DC (District of Columbia) against the gentrification near the Park Morton complex, if the DC House Authority plans to demolish it were approved. Residents said the action would remove people from the Park Morton area and push them out of the city. [size=dozens]",0,1614124493,USA
8479250,840,USA22740,22740,"23 February 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); UFCW: United Food and Commercial Workers",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,UFCW,Other,"On 23 February 2020, UFCW Local 400 members gathered in Washington DC (District of Columbia) demanding decent contracts with two companies, Giant Food and Safeway. The latter refused to dialogue with workers. [size=no report]",0,1631060776,USA
7616231,840,USA22739,22739,"21 February 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); UFCW: United Food and Commercial Workers",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,UFCW,Other,"On 21 February 2020, UFCW Local 400 members gathered in Washington DC (District of Columbia) demanding decent contracts with two companies, Giant Food and Safeway, as the latter refused to dialogue with workers. [size=no report]",0,1612546517,USA
7616230,840,USA22738,22738,"19 February 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); UFCW: United Food and Commercial Workers",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,UFCW,Other,"On 19 February 2020, UFCW Local 400 members gathered in Washington DC (District of Columbia) demanding decent contracts with two companies, Giant Food and Safeway, as the latter refused to dialogue with workers. Demonstrators said they would release the vote of striking if they did not get their demands met. [size=no report]",0,1612546517,USA
7717173,840,USA22574,22574,"14 February 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"ABC7 (Washington D.C.)",Subnational,"On 14 February 2020, protests gathered in the streets of Washington DC (District of Columbia) in a 'Hearts 4 Parks' against the transformation of the old McMillan Water Filtration Plant into residential, retail, and office buildings. [size=no report]",0,1614124493,USA
8265503,840,USA23045,23045,"10 February 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); SEIU: Service Employees International Union",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,SEIU,Other,"On 10 February 2020, members of the SEIU Local 32 gathered in Washington DC (District of Columbia) to demand driver's licenses for all, claiming this action could improve the economic situation of Virginia residents. They pressured lawmakers for the approval of a bill that would expand access to driver's licenses. The event was part of a national movement that argued for the issuance of driver's licenses for undocumented migrants and vulnerable populations. [size=no report]",0,1624483200,USA
7616115,840,USA22619,22619,"06 February 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Health Workers (United States); Labour Group (United States); SEIU: Service Employees International Union",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,SEIU,Other,"On 6 February 2020, home care workers of the SEIU protested in Washington DC (District of Columbia) to draw attention for the Pennsylvania workers poverty conditions at the expense of seniors and people with disabilities. [size=no report]",0,1612546517,USA
8265612,840,USA23173,23173,"27 January 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 27 January 2020, protesters marched in Washington DC (District of Columbia) pressuring the Senate to hear witnesses on Trump's impeachment process. [size=no report]",0,1624483200,USA
8569324,840,USA23909,23909,"24 January 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Students (United States); Christian Group (United States); Government of the United States (2017-2021); GOP: Republican Party",6,"Protesters (United States)","Women (United States)",6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WAMU88.5; WDBJ7; Crowd Counting Consortium; JET24; ABC13 (Lynchburg); Reuters; Count Love; NJdotcom; USA Today",Other-Subnational,"On 24 January 2020, thousands of anti-abortion activists, Christian groups, and students gathered in Washington DC (District of Columbia) for the annual March for Life. President Trump (R) was the first sitting president to participate at the event. Counter-protesters defended reproductive rights and demanded Trump be removed from office. [size=thousands] [counter-demonstration]",0,1632861452,USA
7717087,840,USA23948,23948,"23 January 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Students (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Count Love; WUSA9",Other-Subnational,"On 23 January 2020, a group of students protested in Washington DC (District of Columbia) against the decision that called for the closure of a DC school by the end of the school year. The decision would transfer 157 students to other schools. [size=a group of]",0,1614124493,USA
7617357,840,USA23145,23145,"17 January 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Teachers (United States); Students (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"ABC13 (Asheville)",National,"On 17 January 2020, nearly two dozens of students and teachers gathered in Washington DC (District of Columbia) pressuring for more funding to schools, to deal with violence prevention. They also demonstrated against gun violence, after episodes of shooting and deaths of students in the District. The Washington Teachers' Union demanded more than $39 million in funding. [size=nearly two dozen]",0,1612546519,USA
7737508,840,USA24342,24342,"14 January 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"World Socialist Web Site; Twitter","Other-New media","On 14 January 2020, bus drivers protested in Washington DC (District of Columbia) as part of the Northern Virginia Cinder Transdev strike, which started in October 2019. Workers demanded fair pay and services and demonstration happened amid a tentative agreement with the company. [size=no report]",0,1615250535,USA
